Unnamed: 0,customer_id,gender,location,partner,dependents,senior,Tenure,monthly_cost,package,survey,Class
4536,C4377,Female,Greater London,0,1,1,10.0,,2,8.0,Churn=No
4537,I8687,Female,Greater London,0,0,0,1.0,,4,1.0,Churn=Yes
4538,K1731,Male,West Midlands,0,1,0,12.0,,2,4.0,Churn=No
4539,G1202,Female,Greater London,1,1,0,9.0,,4,1.0,Churn=Yes
4540,A2088,Male,North Yorkshire,1,1,0,19.0,,1,4.696087084436599,Churn=No
4541,A8514,Male,Merseyside,0,1,0,3.0,,4,4.696087084436599,Churn=No
4542,D6741,Female,Hampshire,1,1,0,5.0,,4,4.0,Churn=No
4543,H7574,Female,Greater London,0,1,1,9.0,,2,7.0,Churn=No
4544,K3993,Female,North Yorkshire,1,1,0,0.0,,4,7.0,Churn=Yes
4545,B4087,Male,Greater Manchester,0,1,0,14.0,,1,1.0,Churn=No
4546,E5353,Male,South Yorkshire,0,0,1,12.0,,2,2.0,Churn=No
4547,G3674,Female,Surrey,1,1,0,10.0,,1,4.696087084436599,Churn=No
4548,B8304,Female,Surrey,1,1,0,13.0,,4,7.0,Churn=No
4549,J7344,Female,Greater London,0,1,0,19.0,,4,4.0,Churn=No
4550,B9348,Male,Lancashire,1,1,0,9.0,,3,4.696087084436599,Churn=No
4551,E1774,Male,Hampshire,0,0,0,4.0,,2,1.0,Churn=Yes
4552,B6168,Male,Hertfordshire,0,0,0,1.0,,1,4.696087084436599,Churn=Yes
4553,E3091,Female,West Yorkshire,1,1,0,2.0,,4,4.0,Churn=No
4554,C3564,Male,Surrey,1,1,0,15.0,,1,7.0,Churn=No
4555,F6896,Female,Greater London,1,0,0,0.0,,3,1.0,Churn=Yes
4556,K2728,Male,Greater London,0,0,1,2.0,,1,5.0,Churn=No
4557,J8647,Female,Greater Manchester,1,1,0,8.0,,2,4.0,Churn=No
4558,B5095,Female,Greater Manchester,1,1,0,10.0,,4,1.0,Churn=No
4559,E4564,Female,Devon,1,0,1,11.0,,2,2.0,Churn=Yes
4560,K7704,Male,South Yorkshire,1,1,0,11.0,,3,6.0,Churn=No
4561,G3584,Female,Greater Manchester,1,1,1,17.0,,3,4.0,Churn=No
4562,A1924,Female,West Midlands,1,1,0,5.0,,3,7.0,Churn=No
4563,J7822,Male,West Yorkshire,1,1,0,0.0,,2,4.696087084436599,Churn=No
4564,B6187,Male,Essex,1,1,0,7.0,,4,1.0,Churn=No
4565,F6849,Male,Merseyside,0,0,0,2.0,,1,2.0,Churn=Yes
4566,G8804,Male,Greater London,1,1,0,11.0,,4,7.0,Churn=No
4567,I4365,Male,Greater Manchester,0,0,0,1.0,,4,1.0,Churn=Yes
4568,E3300,Male,Greater London,0,1,0,9.0,,1,4.0,Churn=No
4569,G5162,Male,Greater Manchester,1,1,0,8.0,,4,5.0,Churn=No
4570,J8838,Male,Greater London,1,1,0,7.0,,4,7.0,Churn=No
4571,J5920,Female,Lancashire,0,0,0,3.0,,2,2.0,Churn=Yes
4572,J6410,Male,West Midlands,1,1,0,6.0,,4,7.0,Churn=No
4573,E7456,Female,West Yorkshire,0,1,0,9.0,,1,1.0,Churn=Yes
4574,I7255,Male,Kent,1,1,0,7.0,,1,4.696087084436599,Churn=No
4575,A9716,Female,Greater London,0,0,0,0.0,,1,2.0,Churn=Yes
4576,K6127,Male,Greater London,0,0,0,0.0,,1,4.696087084436599,Churn=Yes
4577,I3081,Male,West Midlands,0,1,0,8.0,,1,1.0,Churn=Yes
4578,G7879,Male,Lancashire,0,0,0,1.0,,1,4.696087084436599,Churn=Yes
4579,C7190,Male,Greater Manchester,1,1,0,6.0,,3,4.696087084436599,Churn=No
4580,B4414,Female,Greater London,1,1,0,3.0,,2,2.0,Churn=No
4581,D3574,Male,West Yorkshire,0,1,0,7.0,,2,5.0,Churn=No
4582,D3045,Female,Greater London,1,1,0,19.0,,3,7.0,Churn=No
4583,C5134,Male,Greater London,0,1,0,6.0,,2,7.0,Churn=No
4584,G6646,Male,Greater London,1,1,0,9.0,,4,6.0,Churn=No
4585,H3138,Male,West Midlands,0,1,0,13.0,,1,0.0,Churn=No
4586,G4123,Male,West Yorkshire,1,1,0,7.0,,4,5.0,Churn=No
4587,G3488,Male,Greater London,0,0,0,0.0,,4,4.0,Churn=Yes
4588,K9184,Female,West Yorkshire,1,1,0,19.0,,2,6.0,Churn=No
4589,C9064,Female,Kent,0,1,0,22.0,,4,5.0,Churn=No
4590,B2470,Male,Greater London,0,0,1,5.0,,2,3.0,Churn=No
4591,J3731,Male,Lancashire,0,1,0,2.0,,2,8.0,Churn=No
4592,J3517,Female,Greater Manchester,1,1,0,13.0,,2,8.0,Churn=No
4593,K4670,Female,Hertfordshire,1,1,0,16.0,,4,9.0,Churn=No
4594,D4707,Female,Hampshire,1,1,0,21.0,,4,6.0,Churn=No
4595,F5526,Female,Greater London,1,1,0,7.0,,4,3.0,Churn=No
4596,H2261,Male,South Yorkshire,1,1,0,6.0,,4,9.0,Churn=No
4597,B2197,Female,West Yorkshire,0,0,1,6.0,,2,5.0,Churn=No
4598,D2602,Male,West Midlands,1,1,0,8.0,,3,4.0,Churn=No
4599,A7953,Female,West Midlands,1,1,0,10.0,,1,4.0,Churn=No
4600,H9273,Male,West Midlands,1,1,0,12.0,,4,2.0,Churn=Yes
4601,A6756,Female,Devon,1,1,0,8.0,,4,5.0,Churn=No
4602,E2811,Male,Greater Manchester,1,1,0,4.0,,2,7.0,Churn=No
4603,E2389,Female,Kent,1,1,0,17.0,,4,4.0,Churn=No
4604,D1480,Male,West Midlands,0,1,0,10.0,,1,7.0,Churn=No
4605,F3647,Female,North Yorkshire,1,1,0,11.0,,3,9.0,Churn=No
4606,I7830,Male,Kent,1,1,0,2.0,,3,8.0,Churn=No
4607,F2879,Female,West Midlands,0,1,0,12.0,,4,1.0,Churn=Yes
4608,C6055,Male,Kent,0,1,0,9.0,,1,4.696087084436599,Churn=Yes
4609,F5380,Female,Greater London,1,0,1,11.0,,2,1.0,Churn=Yes
4610,F1677,Male,Hertfordshire,0,0,0,3.0,,1,2.0,Churn=Yes
4611,E5631,Male,Greater London,1,1,0,6.0,,1,7.0,Churn=No
4612,F9642,Female,Greater London,1,1,0,8.0,,4,8.0,Churn=No
4613,B5738,Female,North Yorkshire,0,1,0,13.0,,1,6.0,Churn=No
4614,F3840,Male,Greater London,1,1,0,12.0,,1,1.0,Churn=Yes
4615,H5645,Female,Merseyside,1,1,0,6.0,,1,3.0,Churn=No
4616,E9273,Female,Kent,1,1,0,12.0,,4,3.0,Churn=No
4617,K1783,Male,Devon,0,1,0,12.0,,1,5.0,Churn=No
4618,B5405,Male,Greater London,1,1,0,2.0,,2,4.0,Churn=No
4619,H6748,Male,Greater London,1,1,0,17.0,,3,5.0,Churn=No
4620,B9951,Female,Greater London,1,0,0,1.0,,1,2.0,Churn=Yes
4621,E9253,Male,Greater Manchester,0,0,1,10.0,,2,4.0,Churn=No
4622,C7152,Male,West Midlands,1,1,1,9.0,,2,4.696087084436599,Churn=No
4623,E9429,Female,Essex,1,1,0,10.0,,2,6.0,Churn=No
4624,E9305,Female,West Midlands,1,1,0,1.0,,4,5.0,Churn=No
4625,A2658,Female,Greater London,1,1,0,9.0,,1,5.0,Churn=No
4626,G7442,Male,Merseyside,1,1,0,4.0,,4,7.0,Churn=No
4627,B8588,Female,Greater London,1,1,0,17.0,,3,7.0,Churn=No
4628,B9395,Female,North Yorkshire,0,1,0,6.0,,1,5.0,Churn=Yes
4629,G4064,Female,Essex,1,1,0,21.0,,3,5.0,Churn=No
4630,K8637,Male,Greater London,1,1,0,17.0,,3,7.0,Churn=No
4631,A9826,Female,Lancashire,1,1,0,11.0,,1,8.0,Churn=No
4632,G8478,Female,Lancashire,1,1,1,6.0,,1,4.0,Churn=No
4633,I4452,Female,Greater London,1,1,0,2.0,,4,4.696087084436599,Churn=Yes
4634,J8934,Female,West Midlands,1,1,0,11.0,,3,4.0,Churn=No
4635,D3341,Female,Merseyside,0,1,0,7.0,,1,7.0,Churn=No
4636,F7846,Male,Lancashire,1,1,0,17.0,,2,7.0,Churn=No
4637,C2533,Female,South Yorkshire,0,0,0,2.0,,4,1.0,Churn=Yes
4638,C8154,Female,Merseyside,0,1,0,12.0,,1,4.0,Churn=No
4639,A7622,Female,Greater London,0,1,0,15.0,,1,2.0,Churn=Yes
4640,K6186,Male,Hertfordshire,0,1,0,2.0,,1,9.0,Churn=No
4641,C4563,Male,North Yorkshire,1,1,1,14.0,,4,4.0,Churn=Yes
4642,E6195,Male,Greater London,1,1,0,3.0,,3,6.0,Churn=No
4643,F6741,Female,Greater Manchester,1,1,0,8.0,,2,8.0,Churn=No
4644,J8679,Male,South Yorkshire,1,1,0,19.0,,4,7.0,Churn=No
4645,J4987,Female,Merseyside,1,1,0,12.0,,4,7.0,Churn=No
4646,J9204,Male,North Yorkshire,0,0,0,1.0,,1,5.0,Churn=No
4647,G8930,Female,Greater Manchester,1,0,1,1.0,,2,2.0,Churn=Yes
4648,B9739,Female,Kent,0,0,0,0.0,,1,4.696087084436599,Churn=Yes
4649,E3200,Male,Greater London,1,1,1,9.0,,4,4.0,Churn=No
4650,D2361,Male,Greater London,0,1,0,16.0,,3,7.0,Churn=No
4651,H2203,Female,North Yorkshire,1,1,0,14.0,,4,4.0,Churn=No
4652,H9363,Male,Essex,1,1,0,9.0,,4,7.0,Churn=No
4653,C8702,Female,Greater London,1,1,0,4.0,,1,6.0,Churn=No
4654,D6040,Male,Greater London,1,1,0,18.0,,4,6.0,Churn=No
4655,E1806,Male,Greater London,1,1,0,14.0,,2,8.0,Churn=No
4656,E2068,Male,Merseyside,1,1,1,5.0,,2,4.696087084436599,Churn=No
4657,J8934,Female,West Midlands,1,1,0,11.0,,3,4.0,Churn=No
4658,H7696,Male,Greater London,1,1,0,0.0,,4,5.0,Churn=No
4659,D9326,Male,Essex,1,1,0,16.0,,4,5.0,Churn=No
4660,B3749,Female,Devon,1,0,0,4.0,,3,1.0,Churn=No
4661,F1662,Male,Surrey,1,1,0,9.0,,3,1.0,Churn=No
4662,G4117,Female,Greater London,0,1,0,11.0,,1,6.0,Churn=No
4663,A4999,Male,West Yorkshire,1,1,0,8.0,,4,5.0,Churn=No
4664,B5059,Male,West Midlands,0,1,1,15.0,,2,4.0,Churn=No
4665,G4760,Female,West Midlands,0,0,0,3.0,,2,1.0,Churn=Yes
4666,E4017,Female,Hampshire,0,1,0,4.0,,2,4.0,Churn=No
4667,E2549,Male,Essex,1,1,0,12.0,,4,0.0,Churn=Yes
4668,G6153,Female,Greater London,0,1,1,9.0,,2,7.0,Churn=No
4669,H2376,Male,Greater London,1,1,0,6.0,,4,8.0,Churn=No
4670,B9449,Female,West Midlands,1,1,0,9.0,,4,8.0,Churn=No
4671,A8241,Male,Merseyside,0,0,0,0.0,,1,2.0,Churn=Yes
4672,E7371,Male,Essex,1,1,0,16.0,,3,8.0,Churn=No
4673,I7792,Female,Essex,0,1,0,15.0,,1,1.0,Churn=No
4674,H4666,Male,Greater London,1,0,1,6.0,,2,1.0,Churn=Yes
4675,H5820,Female,Hampshire,1,1,0,7.0,,3,2.0,Churn=No
4676,J7035,Female,Lancashire,0,0,0,1.0,,1,1.0,Churn=Yes
4677,B8400,Female,West Midlands,1,1,0,16.0,,2,4.696087084436599,Churn=No
4678,J4187,Male,Greater Manchester,1,1,0,16.0,,1,8.0,Churn=No
4679,H1879,Female,Greater London,1,1,0,8.0,,2,6.0,Churn=No
4680,B2487,Male,South Yorkshire,1,1,0,11.0,,4,5.0,Churn=No
4681,K6616,Male,Kent,1,1,0,8.0,,4,7.0,Churn=No
4682,F2604,Female,Greater London,0,1,0,15.0,,4,8.0,Churn=No
4683,J9901,Female,West Midlands,0,1,0,12.0,,1,5.0,Churn=No
4684,B5199,Male,Greater London,0,0,0,3.0,,1,2.0,Churn=Yes
4685,A3068,Female,Surrey,0,1,0,19.0,,2,4.0,Churn=No
4686,G9232,Male,Kent,1,1,0,9.0,,4,5.0,Churn=No
4687,A6353,Female,Greater London,1,1,1,7.0,$22483,2,3.0,Y$e$s$$
4688,J9718,Female,Greater Manchester,1,1,0,5.0,,2,6.0,Churn=No
4689,F6721,Female,Greater London,1,1,0,16.0,,2,8.0,Churn=No
4690,E6727,Male,Hampshire,1,1,0,9.0,,4,7.0,Churn=No
4691,A5450,Female,Greater London,1,1,0,23.0,,3,6.0,Churn=No
4692,F6189,Female,Hampshire,0,1,1,15.0,,2,6.0,Churn=No
4693,B5685,Male,Merseyside,0,1,0,20.0,,2,1.0,Churn=Yes
4694,G1707,Male,Hampshire,1,1,0,8.0,,3,6.0,Churn=No
4695,E9732,Male,West Yorkshire,1,1,0,8.0,$27203,2,6.0,
4696,F5252,Female,Greater Manchester,1,1,0,11.0,,4,6.0,Churn=No
4697,H3795,Female,Greater Manchester,0,0,0,4.0,,1,0.0,Churn=Yes
4698,F9976,Female,Kent,1,1,0,14.0,,2,1.0,Churn=No
4699,J7626,Male,Greater London,0,0,0,2.0,,4,1.0,Churn=Yes
4700,I4129,Female,Greater London,1,1,0,16.0,,3,7.0,Churn=No
4701,C7080,Male,Greater Manchester,1,0,1,14.0,,2,0.0,Churn=Yes
4702,G1693,Female,Merseyside,0,1,0,8.0,,1,4.0,Churn=No
4703,C2268,Male,Greater London,1,1,1,11.0,,3,6.0,Churn=No
4704,H9553,Male,Kent,0,0,0,1.0,,2,2.0,Churn=Yes
4705,G1429,Female,Greater London,0,1,0,22.0,,4,3.0,Churn=No
4706,E4129,Female,West Yorkshire,0,0,0,0.0,,1,3.0,Churn=Yes
4707,C4910,Female,Greater Manchester,1,1,0,12.0,,2,9.0,Churn=No
4708,G2130,Male,South Yorkshire,1,1,0,6.0,,4,7.0,Churn=No
4709,A7960,Female,West Midlands,1,1,0,19.0,,4,4.696087084436599,Churn=No
4710,I4786,Female,Hampshire,0,0,0,1.0,,4,2.0,Churn=Yes
4711,H5293,Female,Greater London,1,1,0,7.0,,4,8.0,Churn=Yes
4712,D8453,Male,Greater London,0,0,0,1.0,,2,5.0,Churn=No
4713,F4192,Male,Hertfordshire,0,0,0,1.0,,2,1.0,Churn=Yes
4714,J1815,Female,West Midlands,0,1,0,18.0,,2,2.0,Churn=Yes
4715,D2053,Female,Greater London,0,0,0,2.0,,2,4.0,Churn=Yes
4716,J7119,Female,Greater London,0,1,0,9.0,,1,2.0,Churn=Yes
4717,B7918,Female,Surrey,0,1,0,3.0,,1,5.0,Churn=No
4718,E6642,Male,Greater London,0,0,1,2.0,,2,4.0,Churn=No
4719,J9543,Male,Greater London,1,1,0,10.0,,1,5.0,Churn=No
4720,I2493,Female,West Midlands,0,0,0,1.0,,1,4.0,Churn=Yes
4721,F4541,Male,Essex,0,1,0,13.0,,2,6.0,Churn=No
4722,E9499,Male,Kent,0,1,0,10.0,,2,5.0,Churn=No
4723,I2415,Male,Greater London,1,1,0,11.0,,2,7.0,Churn=No
4724,C4203,Male,Greater London,1,1,0,3.0,,4,2.0,Churn=Yes
4725,F3198,Female,Greater London,1,1,0,11.0,,4,6.0,Churn=No
4726,C8584,Male,Greater London,1,1,0,22.0,,4,4.696087084436599,Churn=No
4727,C2082,Female,Surrey,1,1,0,14.0,,3,6.0,Churn=No
4728,E8741,Female,Merseyside,1,1,0,10.0,,4,4.0,Churn=No
4729,H6391,Male,Greater London,1,1,0,7.0,,3,6.0,Churn=No
4730,J7891,Female,Hertfordshire,0,1,0,14.0,,1,6.0,Churn=No
4731,E1152,Male,Lancashire,1,1,0,15.0,,4,1.0,Churn=No
4732,H4967,Female,Greater London,0,1,0,10.0,,1,2.0,Churn=Yes
4733,G2127,Male,West Yorkshire,1,1,0,12.0,,3,5.0,Churn=No
4734,F6721,Female,Greater London,1,1,0,16.0,,2,8.0,Churn=No
4735,C3194,Male,West Yorkshire,1,1,0,7.0,,3,6.0,Churn=No
4736,E8961,Male,West Yorkshire,1,1,0,16.0,,1,8.0,Churn=No
4737,G5835,Female,Greater London,0,0,0,0.0,,1,4.696087084436599,Churn=Yes
4738,C9659,Female,Surrey,1,1,0,6.0,,4,6.0,Churn=No
4739,G6313,Female,Greater London,1,1,0,17.0,,3,7.0,Churn=No
4740,J1291,Female,Devon,0,1,0,7.0,,1,7.0,Churn=No
4741,F2798,Female,West Midlands,1,1,0,20.0,,2,0.0,Churn=No
4742,G2795,Male,Greater Manchester,1,1,0,0.0,,2,7.0,Churn=No
4743,K6122,Female,Devon,1,1,0,10.0,,4,5.0,Churn=No
4744,E4688,Female,Essex,0,0,0,0.0,,2,1.0,Churn=Yes
4745,D9009,Male,Kent,1,1,0,17.0,,2,6.0,Churn=No
4746,D7531,Male,Greater Manchester,1,1,1,0.0,,2,7.0,Churn=No
4747,E6946,Male,West Yorkshire,1,1,0,16.0,,2,6.0,Churn=No
4748,F2055,Male,Greater London,1,1,0,6.0,,4,6.0,Churn=No
4749,F8362,Male,Greater Manchester,1,1,0,12.0,,4,5.0,Churn=No
4750,B7555,Male,Lancashire,1,1,0,4.0,,4,3.0,Churn=No
4751,F1059,Female,Lancashire,1,1,0,13.0,,1,7.0,Churn=No
4752,A2806,Female,Greater Manchester,1,1,0,4.0,,2,4.696087084436599,Churn=No
4753,I4720,Female,Hertfordshire,0,1,1,6.0,,4,7.0,Churn=No
4754,H4562,Female,Greater London,1,1,1,9.0,,2,6.0,Churn=Yes
4755,F4895,Female,West Yorkshire,1,1,0,14.0,,4,6.0,Churn=No
4756,D9104,Female,Kent,1,1,0,20.0,,4,8.0,Churn=No
4757,E4931,Female,Greater London,0,0,0,1.0,,2,3.0,Churn=Yes
4758,J9542,Male,Kent,0,0,0,0.0,,1,4.696087084436599,Churn=Yes
4759,J8032,Female,South Yorkshire,1,1,0,5.0,,3,8.0,Churn=No
4760,D2545,Male,Greater Manchester,1,1,1,19.0,,2,3.0,Churn=Yes
4761,K1961,Male,Kent,1,1,0,13.0,,4,10.0,Churn=No
4762,H6958,Male,Merseyside,0,1,0,16.0,,1,4.0,Churn=No
4763,G6609,Female,Greater London,1,1,0,11.0,,4,5.0,Churn=No
4764,F7565,Female,Lancashire,1,1,0,22.0,,4,3.0,Churn=No
4765,F3936,Female,Greater Manchester,0,0,0,0.0,$21877,1,1.0,Y$e$s$$
4766,B4882,Female,Greater London,0,0,0,3.0,,2,1.0,Churn=Yes
4767,D6989,Female,Greater Manchester,1,1,0,4.0,,4,8.0,Churn=No
4768,J9023,Female,Greater London,1,0,1,13.0,,2,2.0,Churn=Yes
4769,I9336,Male,Essex,0,1,0,6.0,,1,2.0,Churn=No
4770,A7972,Female,West Midlands,0,0,0,3.0,,2,1.0,Churn=Yes
4771,B5836,Female,West Midlands,1,1,0,18.0,,3,5.0,Churn=No
4772,F8581,Male,Essex,1,1,1,9.0,,2,6.0,Churn=No
4773,J4714,Male,Greater Manchester,1,1,0,13.0,,4,4.696087084436599,Churn=No
4774,J3814,Male,West Yorkshire,1,1,0,11.0,,4,7.0,Churn=No
4775,I4018,Female,West Midlands,1,1,0,11.0,,4,4.0,Churn=No
4776,K9119,Female,Greater Manchester,1,1,0,19.0,,2,6.0,Churn=No
4777,E8000,Male,Greater London,0,1,0,5.0,,2,7.0,Churn=No
4778,I8893,Female,Greater London,1,1,0,9.0,,4,6.0,Churn=No
4779,A6363,Male,Greater London,1,1,0,4.0,,3,5.0,Churn=No
4780,D8644,Male,Devon,1,1,0,8.0,,4,0.0,Churn=Yes
4781,B7822,Male,Greater London,1,1,0,19.0,$44231,4,9.0,
4782,B2325,Female,Greater London,0,0,0,1.0,,1,4.0,Churn=Yes
4783,I9071,Male,Devon,1,1,0,8.0,,3,6.0,Churn=No
4784,E5475,Male,Hertfordshire,0,0,1,0.0,,2,4.0,Churn=No
4785,H6043,Female,South Yorkshire,1,1,0,9.0,,2,7.0,Churn=No
4786,D7028,Female,Greater Manchester,1,1,0,1.0,,3,7.0,Churn=No
4787,C7366,Female,West Yorkshire,1,1,0,15.0,,4,9.0,Churn=No
4788,J9297,Female,Merseyside,1,1,0,10.0,,4,4.0,Churn=No
4789,D9760,Male,Greater London,0,1,0,8.0,,2,1.0,Churn=Yes
4790,C2912,Male,Lancashire,1,1,1,13.0,,2,6.0,Churn=No
4791,B9367,Female,Merseyside,1,1,0,8.0,,1,7.0,Churn=No
4792,E9323,Male,West Midlands,1,1,0,17.0,,2,5.0,Churn=No
4793,I1833,Male,Greater London,1,1,0,13.0,,3,6.0,Churn=No
4794,A3979,Female,Devon,0,1,0,12.0,,1,5.0,Churn=No
4795,I8355,Male,Greater London,1,1,0,15.0,,4,7.0,Churn=No
4796,A7195,Female,Greater London,0,1,0,10.0,,4,7.0,Churn=No
4797,F9311,Male,Greater London,0,1,0,17.0,,1,4.696087084436599,Churn=Yes
4798,G3752,Male,Lancashire,1,1,1,7.0,,2,5.0,Churn=No
4799,E2704,Male,West Midlands,1,1,0,13.0,,2,6.0,Churn=No
4800,E8181,Male,Greater London,1,0,1,11.0,,2,1.0,Churn=Yes
4801,D3946,Female,Greater London,0,0,1,15.0,,2,2.0,Churn=No
4802,E8540,Male,South Yorkshire,1,1,1,8.0,,2,8.0,Churn=No
4803,A6307,Male,West Yorkshire,1,1,0,6.0,,2,0.0,Churn=Yes
4804,E3385,Male,Greater London,1,1,0,0.0,,3,9.0,Churn=Yes
4805,B1964,Male,Hampshire,1,1,0,2.0,,1,4.696087084436599,Churn=Yes
4806,I5305,Male,West Midlands,0,1,0,7.0,,1,7.0,Churn=No
4807,G3908,Female,Kent,0,1,1,17.0,,2,3.0,Churn=No
4808,K9867,Female,Greater London,1,1,0,16.0,,3,7.0,Churn=No
4809,B5303,Male,Greater Manchester,1,1,0,15.0,,3,6.0,Churn=No
4810,K8597,Male,Greater London,0,1,0,16.0,,4,4.0,Churn=No
4811,A7174,Male,Essex,0,1,0,8.0,,1,9.0,Churn=No
4812,E2854,Male,Greater Manchester,0,1,0,11.0,,2,8.0,Churn=No
4813,A7903,Female,West Midlands,0,1,1,0.0,,2,8.0,Churn=No
4814,E3234,Male,Hampshire,1,1,0,17.0,,4,6.0,Churn=No
4815,H4567,Male,Greater London,1,1,1,7.0,,2,5.0,Churn=Yes
4816,D1438,Female,North Yorkshire,0,0,0,0.0,,1,3.0,Churn=No
4817,C2578,Female,Merseyside,0,1,0,17.0,,1,5.0,Churn=No
4818,K8264,Female,Devon,1,1,0,12.0,,2,7.0,Churn=No
4819,K8426,Male,North Yorkshire,0,0,1,2.0,,2,5.0,Churn=No
4820,G3019,Female,Greater London,1,1,0,11.0,,2,4.0,Churn=No
4821,B7720,Male,South Yorkshire,1,1,0,14.0,,3,4.0,Churn=No
4822,H6560,Male,Merseyside,0,1,0,3.0,,2,5.0,Churn=No
4823,A9582,Female,Essex,1,0,1,1.0,,2,1.0,Churn=Yes
4824,H2531,Female,Greater London,0,1,0,2.0,,3,6.0,Churn=No
4825,F3639,Female,South Yorkshire,1,1,0,19.0,,1,6.0,Churn=No
4826,D7147,Female,Greater London,0,0,0,5.0,,1,2.0,Churn=Yes
4827,I6288,Male,Hampshire,1,0,1,12.0,,2,2.0,Churn=Yes
4828,G8344,Male,West Midlands,0,1,0,13.0,,2,7.0,Churn=No
4829,A2958,Male,Greater London,0,0,0,2.0,,1,3.0,Churn=Yes
4830,H3545,Female,West Midlands,0,1,1,8.0,,2,6.0,Churn=No
4831,C3613,Female,Merseyside,1,1,0,9.0,,3,7.0,Churn=No
4832,A6513,Female,Lancashire,1,1,0,7.0,,2,5.0,Churn=No
4833,B6225,Male,West Yorkshire,1,1,0,7.0,,4,5.0,Churn=No
4834,C4772,Male,North Yorkshire,1,1,0,2.0,,4,7.0,Churn=No
4835,D4456,Female,Greater Manchester,1,1,0,0.0,,3,6.0,Churn=No
4836,F8400,Male,Greater London,1,1,0,11.0,,3,6.0,Churn=No
4837,B6472,Female,West Midlands,1,1,0,6.0,,4,5.0,Churn=No
4838,G3024,Male,Greater London,1,1,0,12.0,,3,7.0,Churn=No
4839,H7587,Female,West Midlands,0,0,1,8.0,,2,4.0,Churn=No
4840,G4158,Female,Greater London,1,1,0,13.0,,4,6.0,Churn=No
4841,F8071,Female,Greater London,0,0,0,1.0,,1,1.0,Churn=Yes
4842,F3233,Female,Greater London,0,1,0,15.0,,1,5.0,Churn=No
4843,C8247,Male,Devon,0,1,0,2.0,,2,7.0,Churn=No
4844,A8379,Male,Greater London,0,1,0,8.0,,3,4.696087084436599,Churn=Yes
4845,H5906,Male,Greater London,1,1,0,9.0,,4,0.0,Churn=No
4846,B2618,Female,Hampshire,1,1,0,11.0,,3,6.0,Churn=No
4847,H4633,Female,Kent,1,1,1,19.0,,4,4.696087084436599,Churn=Yes
4848,C3258,Female,Greater London,1,1,0,10.0,,2,2.0,Churn=Yes
4849,A4073,Male,Greater London,1,1,0,11.0,,4,6.0,Churn=No
4850,B9385,Female,Hertfordshire,1,1,0,7.0,,1,3.0,Churn=No
4851,D2922,Female,West Midlands,1,1,0,8.0,,1,5.0,Churn=No
4852,K1395,Male,Greater London,0,1,0,18.0,,4,5.0,Churn=No
4853,K7353,Female,Greater London,1,1,0,6.0,,1,6.0,Churn=No
4854,E8249,Male,Greater London,1,1,0,5.0,,1,5.0,Churn=No
4855,B1372,Female,Hertfordshire,0,1,0,16.0,,1,5.0,Churn=No
4856,E1416,Female,West Yorkshire,0,1,0,6.0,,1,7.0,Churn=No
4857,E5872,Female,Hertfordshire,0,1,0,9.0,,2,1.0,Churn=Yes
4858,K7941,Female,Hertfordshire,1,1,0,9.0,,2,7.0,Churn=No
4859,I2973,Female,Greater London,1,0,0,0.0,,3,0.0,Churn=Yes
4860,D9608,Male,West Yorkshire,1,0,0,0.0,,4,2.0,Churn=Yes
4861,K6574,Male,Kent,0,1,0,18.0,,1,6.0,Churn=No
4862,D7619,Female,South Yorkshire,0,1,0,19.0,,1,5.0,Churn=No
4863,I1441,Female,Lancashire,1,1,0,10.0,,2,3.0,Churn=No
4864,B6507,Female,Greater London,0,1,0,13.0,,1,4.0,Churn=No
4865,F4271,Male,Greater Manchester,0,0,1,9.0,,2,2.0,Churn=Yes
4866,K6385,Female,Greater Manchester,0,0,0,0.0,,3,0.0,Churn=Yes
4867,E6021,Male,South Yorkshire,0,0,1,1.0,,2,5.0,Churn=No
4868,B3184,Female,Greater London,0,0,0,1.0,,2,3.0,Churn=Yes
4869,C2046,Male,Greater London,0,1,0,12.0,,2,9.0,Churn=No
4870,K7109,Male,Greater London,1,1,0,3.0,,3,8.0,Churn=No
4871,J8341,Female,Greater London,0,1,0,14.0,,1,4.696087084436599,Churn=No
4872,E3761,Male,Greater London,0,0,0,2.0,,3,3.0,Churn=Yes
4873,C2168,Female,Hampshire,0,1,0,3.0,,3,9.0,Churn=No
4874,I4730,Male,North Yorkshire,0,0,1,5.0,,2,2.0,Churn=No
4875,C5044,Female,Kent,1,1,0,15.0,,3,4.696087084436599,Churn=No
4876,D1779,Female,Kent,0,1,0,6.0,$24323,1,9.0,
4877,H9545,Male,Greater London,1,1,0,16.0,,4,1.0,Churn=No
4878,C8817,Male,West Yorkshire,0,0,0,1.0,,4,2.0,Churn=Yes
4879,D8051,Female,West Midlands,0,1,1,7.0,,2,8.0,Churn=No
4880,J3617,Female,Lancashire,1,0,0,0.0,,2,2.0,Churn=Yes
4881,B4785,Male,South Yorkshire,1,1,0,7.0,,2,5.0,Churn=No
4882,C9410,Male,Greater London,0,1,0,5.0,,1,4.696087084436599,Churn=Yes
4883,H9490,Female,Greater London,1,1,0,20.0,,2,1.0,Churn=No
4884,E9963,Male,Devon,1,1,0,4.0,,3,4.0,Churn=No
4885,G4616,Female,Greater London,1,0,0,1.0,,4,1.0,Churn=Yes
